employee_id,name,department,position,age,salary,years_experience,performance_score,bonus,hire_date,sale_id,product,region,quantity,unit_price,total_amount,sale_date,customer_rating,discount_percent
368,Employee_368,HR,Manager,31,,22,1.87,6894.17,2016-01-03,354,Tablet,East,7,1383.27,8829.83,2023-01-15 17:00:00,4,8.81
368,Employee_368,HR,Manager,31,,22,1.87,6894.17,2016-01-03,1273,Laptop,West,8,829.72,6496.38,2023-02-23 00:00:00,3,2.13
368,Employee_368,HR,Manager,31,,22,1.87,6894.17,2016-01-03,1999,Monitor,East,7,433.54,2733.12,2023-03-25 06:00:00,4,9.94
370,Employee_370,HR,Junior,23,66640.73,26,1.78,6938.63,2016-01-05,353,Phone,South,7,787.4,4523.53,2023-01-15 16:00:00,5,17.93
371,Employee_371,Finance,Manager,32,100491.84,17,,3058.14,2016-01-06,1346,Laptop,West,9,1982.29,16565.01,2023-02-26 01:00:00,1,7.15
371,Employee_371,Finance,Manager,32,100491.84,17,,3058.14,2016-01-06,1369,Mouse,North,4,770.19,2524.99,2023-02-27 00:00:00,3,18.04
372,Employee_372,Finance,Manager,52,91201.25,20,3.71,7592.39,2016-01-07,1555,Headphones,Central,1,1360.38,1204.75,2023-03-06 18:00:00,3,11.44
373,Employee_373,Engineering,Senior,36,96503.52,27,3.54,6197.48,2016-01-08,831,Tablet,North,9,414.48,3199.12,2023-02-04 14:00:00,4,14.24
373,Employee_373,Engineering,Senior,36,96503.52,27,3.54,6197.48,2016-01-08,1103,Tablet,North,6,1967.35,10706.32,2023-02-15 22:00:00,1,9.3
373,Employee_373,Engineering,Senior,36,96503.52,27,3.54,6197.48,2016-01-08,1232,Phone,South,3,840.19,1997.05,2023-02-21 07:00:00,4,20.77
373,Employee_373,Engineering,Senior,36,96503.52,27,3.54,6197.48,2016-01-08,1270,Mouse,South,6,456.9,2455.2,2023-02-22 21:00:00,3,10.44
373,Employee_373,Engineering,Senior,36,96503.52,27,3.54,6197.48,2016-01-08,1587,Monitor,South,2,487.14,878.31,2023-03-08 02:00:00,2,9.85
374,Employee_374,Marketing,VP,30,47625.91,34,2.61,774.12,2016-01-09,1764,Laptop,East,7,1428.04,9740.38,2023-03-15 11:00:00,2,2.56
375,Employee_375,Sales,Junior,44,105960.0,21,3.31,5128.35,2016-01-10,1384,Headphones,South,7,847.52,4699.24,2023-02-27 15:00:00,3,20.79
376,Employee_376,Engineering,Senior,40,59771.85,39,2.23,3433.01,2016-01-11,894,Headphones,North,2,613.47,1171.61,2023-02-07 05:00:00,2,4.51
377,Employee_377,Sales,Director,30,78845.86,22,2.91,3285.71,2016-01-12,223,Laptop,West,2,229.28,381.34,2023-01-10 06:00:00,5,16.84
378,Employee_378,Operations,Director,56,72035.54,2,4.17,6022.56,2016-01-13,877,Mouse,South,2,106.16,193.68,2023-02-06 12:00:00,4,8.78
378,Employee_378,Operations,Director,56,72035.54,2,4.17,6022.56,2016-01-13,1020,Laptop,South,1,748.39,672.28,2023-02-12 11:00:00,3,10.17
378,Employee_378,Operations,Director,56,72035.54,2,4.17,6022.56,2016-01-13,1552,Phone,South,2,1137.52,2181.08,2023-03-06 15:00:00,4,4.13
379,Employee_379,Sales,Manager,42,57430.34,39,4.92,3223.25,2016-01-14,1204,Headphones,South,8,272.93,1938.46,2023-02-20 03:00:00,3,11.22
381,Employee_381,Operations,Director,49,40123.04,24,4.74,707.91,2016-01-16,186,Tablet,West,2,899.43,1443.94,2023-01-08 17:00:00,3,19.73
381,Employee_381,Operations,Director,49,40123.04,24,4.74,707.91,2016-01-16,325,Phone,Central,4,1938.89,5981.09,2023-01-14 12:00:00,1,22.88
381,Employee_381,Operations,Director,49,40123.04,24,4.74,707.91,2016-01-16,391,Tablet,Central,1,1305.69,1275.92,2023-01-17 06:00:00,3,2.28
381,Employee_381,Operations,Director,49,40123.04,24,4.74,707.91,2016-01-16,546,Tablet,South,6,1626.6,8904.66,2023-01-23 17:00:00,5,8.76
381,Employee_381,Operations,Director,49,40123.04,24,4.74,707.91,2016-01-16,1386,Laptop,East,1,1295.51,1239.8,2023-02-27 17:00:00,4,4.3
381,Employee_381,Operations,Director,49,40123.04,24,4.74,707.91,2016-01-16,1604,Mouse,West,1,1382.73,1045.21,2023-03-08 19:00:00,4,24.41
382,Employee_382,Sales,Manager,28,77380.37,7,2.61,6603.88,2016-01-17,278,Laptop,North,1,838.31,820.79,2023-01-12 13:00:00,3,2.09
382,Employee_382,Sales,Manager,28,77380.37,7,2.61,6603.88,2016-01-17,1225,Monitor,West,9,561.22,3790.76,2023-02-21 00:00:00,2,24.95
382,Employee_382,Sales,Manager,28,77380.37,7,2.61,6603.88,2016-01-17,1562,Laptop,Central,2,914.41,1463.97,2023-03-07 01:00:00,5,19.95
382,Employee_382,Sales,Manager,28,77380.37,7,2.61,6603.88,2016-01-17,1675,Tablet,East,7,298.8,1617.64,2023-03-11 18:00:00,5,22.66
383,Employee_383,Operations,Junior,37,44493.62,10,2.88,8091.95,2016-01-18,1482,Tablet,Central,2,86.01,161.82,2023-03-03 17:00:00,1,5.93
383,Employee_383,Operations,Junior,37,44493.62,10,2.88,8091.95,2016-01-18,1511,Keyboard,South,2,1856.14,3465.04,2023-03-04 22:00:00,3,6.66
385,Employee_385,Marketing,VP,54,70639.28,36,4.69,4972.29,2016-01-20,1401,Phone,Central,8,977.8,7206.78,2023-02-28 08:00:00,3,7.87
385,Employee_385,Marketing,VP,54,70639.28,36,4.69,4972.29,2016-01-20,1807,Tablet,East,3,82.88,218.16,2023-03-17 06:00:00,1,12.26
387,Employee_387,Sales,Senior,25,90579.59,28,2.22,2999.38,2016-01-22,1451,Tablet,Central,4,1832.71,7089.66,2023-03-02 10:00:00,4,3.29
387,Employee_387,Sales,Senior,25,90579.59,28,2.22,2999.38,2016-01-22,1766,Phone,Central,9,1392.37,11512.53,2023-03-15 13:00:00,1,8.13
388,Employee_388,Sales,Junior,60,26802.24,4,1.56,191.68,2016-01-23,1061,Keyboard,North,6,1563.15,8475.71,2023-02-14 04:00:00,5,9.63
390,Employee_390,Engineering,Senior,38,75300.38,1,2.23,330.12,2016-01-25,1044,Laptop,Central,3,58.74,155.0,2023-02-13 11:00:00,1,12.04
390,Employee_390,Engineering,Senior,38,75300.38,1,2.23,330.12,2016-01-25,1516,Phone,West,3,177.25,523.35,2023-03-05 03:00:00,5,1.58
391,Employee_391,Engineering,VP,58,85761.23,0,2.3,9539.37,2016-01-26,297,Laptop,West,2,726.7,1107.49,2023-01-13 08:00:00,1,23.8
391,Employee_391,Engineering,VP,58,85761.23,0,2.3,9539.37,2016-01-26,1393,Headphones,Central,9,1768.44,13568.36,2023-02-28 00:00:00,1,14.75
391,Employee_391,Engineering,VP,58,85761.23,0,2.3,9539.37,2016-01-26,1571,Keyboard,South,5,817.22,3454.8,2023-03-07 10:00:00,5,15.45
393,Employee_393,Operations,Junior,50,115358.16,29,2.4,7889.27,2016-01-28,849,Keyboard,South,6,616.3,2909.43,2023-02-05 08:00:00,4,21.32
393,Employee_393,Operations,Junior,50,115358.16,29,2.4,7889.27,2016-01-28,1725,Monitor,North,3,1405.89,3823.74,2023-03-13 20:00:00,1,9.34
394,Employee_394,Finance,Junior,57,79326.34,10,4.45,7745.72,2016-01-29,566,Monitor,North,7,286.54,1617.26,2023-01-24 13:00:00,1,19.37
394,Employee_394,Finance,Junior,57,79326.34,10,4.45,7745.72,2016-01-29,953,Monitor,South,7,943.13,5830.81,2023-02-09 16:00:00,2,11.68
394,Employee_394,Finance,Junior,57,79326.34,10,4.45,7745.72,2016-01-29,1840,Monitor,Central,4,830.28,2753.54,2023-03-18 15:00:00,3,17.09
395,Employee_395,Sales,Junior,59,96072.25,27,1.93,2177.29,2016-01-30,362,Tablet,North,7,1506.11,9048.86,2023-01-16 01:00:00,2,14.17
395,Employee_395,Sales,Junior,59,96072.25,27,1.93,2177.29,2016-01-30,1843,Headphones,West,3,641.79,1578.03,2023-03-18 18:00:00,1,18.04
395,Employee_395,Sales,Junior,59,96072.25,27,1.93,2177.29,2016-01-30,1865,Laptop,North,6,161.5,798.94,2023-03-19 16:00:00,5,17.55
396,Employee_396,Sales,Junior,60,60530.74,11,3.78,6212.27,2016-01-31,440,Monitor,West,8,378.71,2937.88,2023-01-19 07:00:00,2,3.03
396,Employee_396,Sales,Junior,60,60530.74,11,3.78,6212.27,2016-01-31,1668,Tablet,Central,9,1819.21,14128.17,2023-03-11 11:00:00,1,13.71
397,Employee_397,Marketing,VP,58,77415.14,38,3.52,480.79,2016-02-01,180,Tablet,North,2,1065.21,1753.55,2023-01-08 11:00:00,3,17.69
398,Employee_398,Sales,Manager,56,105951.4,25,4.45,4835.75,2016-02-02,796,Mouse,North,1,87.63,77.65,2023-02-03 03:00:00,5,11.39
398,Employee_398,Sales,Manager,56,105951.4,25,4.45,4835.75,2016-02-02,1246,Laptop,North,8,929.85,5903.43,2023-02-21 21:00:00,2,20.64
398,Employee_398,Sales,Manager,56,105951.4,25,4.45,4835.75,2016-02-02,1282,Tablet,South,5,344.77,1348.05,2023-02-23 09:00:00,2,21.8
398,Employee_398,Sales,Manager,56,105951.4,25,4.45,4835.75,2016-02-02,1318,Headphones,West,2,1885.75,3098.29,2023-02-24 21:00:00,3,17.85
398,Employee_398,Sales,Manager,56,105951.4,25,4.45,4835.75,2016-02-02,1645,Monitor,Central,6,65.07,317.26,2023-03-10 12:00:00,3,18.74
399,Employee_399,Engineering,Senior,28,70246.1,12,1.53,146.47,2016-02-03,1073,Keyboard,Central,9,851.14,7625.02,2023-02-14 16:00:00,3,0.46
399,Employee_399,Engineering,Senior,28,70246.1,12,1.53,146.47,2016-02-03,1780,Keyboard,South,7,1841.76,11676.57,2023-03-16 03:00:00,3,9.43
400,Employee_400,Finance,Junior,48,78844.7,7,4.91,9211.44,2016-02-04,372,Phone,East,8,845.47,5494.2,2023-01-16 11:00:00,5,18.77
400,Employee_400,Finance,Junior,48,78844.7,7,4.91,9211.44,2016-02-04,1305,Tablet,South,5,1336.01,6171.03,2023-02-24 08:00:00,3,7.62
401,Employee_401,HR,Manager,49,94617.07,27,3.33,9760.86,2016-02-05,277,Laptop,South,5,1834.74,8260.0,2023-01-12 12:00:00,4,9.96
401,Employee_401,HR,Manager,49,94617.07,27,3.33,9760.86,2016-02-05,1014,Laptop,South,6,168.52,856.01,2023-02-12 05:00:00,2,15.34
401,Employee_401,HR,Manager,49,94617.07,27,3.33,9760.86,2016-02-05,1763,Phone,North,4,1047.46,3617.09,2023-03-15 10:00:00,2,13.67
401,Employee_401,HR,Manager,49,94617.07,27,3.33,9760.86,2016-02-05,1931,Tablet,Central,3,70.61,167.16,2023-03-22 10:00:00,2,21.09
402,Employee_402,Sales,Manager,43,60155.41,29,4.98,2222.83,2016-02-06,227,Phone,Central,2,1404.61,2414.52,2023-01-10 10:00:00,1,14.05
403,Employee_403,Engineering,Senior,35,31768.79,8,4.65,2081.06,2016-02-07,81,Laptop,West,2,862.51,1370.36,2023-01-04 08:00:00,1,20.56
403,Employee_403,Engineering,Senior,35,31768.79,8,4.65,2081.06,2016-02-07,494,Headphones,North,4,1372.93,5258.32,2023-01-21 13:00:00,4,4.25
403,Employee_403,Engineering,Senior,35,31768.79,8,4.65,2081.06,2016-02-07,824,Laptop,North,1,285.44,215.99,2023-02-04 07:00:00,4,24.33
403,Employee_403,Engineering,Senior,35,31768.79,8,4.65,2081.06,2016-02-07,920,Tablet,South,4,1641.98,6371.54,2023-02-08 07:00:00,5,2.99
404,Employee_404,HR,VP,28,80111.47,38,1.89,7537.2,2016-02-08,1523,Headphones,West,6,567.04,2866.05,2023-03-05 10:00:00,4,15.76
406,Employee_406,HR,Director,43,47971.08,20,2.02,8950.77,2016-02-10,1589,Tablet,Central,9,499.23,4072.97,2023-03-08 04:00:00,1,9.35
407,Employee_407,Engineering,Manager,26,88404.4,33,3.11,5739.29,2016-02-11,830,Tablet,Central,9,468.78,3676.45,2023-02-04 13:00:00,5,12.86
407,Employee_407,Engineering,Manager,26,88404.4,33,3.11,5739.29,2016-02-11,1740,Monitor,Central,2,827.33,1598.73,2023-03-14 11:00:00,1,3.38
408,Employee_408,Operations,Senior,23,88539.33,30,1.69,3507.78,2016-02-12,1590,Mouse,East,2,1179.84,2138.58,2023-03-08 05:00:00,4,9.37
409,Employee_409,Operations,Director,48,29530.07,24,1.67,8326.94,2016-02-13,412,Laptop,North,2,1758.89,3358.78,2023-01-18 03:00:00,5,4.52
409,Employee_409,Operations,Director,48,29530.07,24,1.67,8326.94,2016-02-13,827,Phone,West,8,415.0,3214.42,2023-02-04 10:00:00,4,3.18
409,Employee_409,Operations,Director,48,29530.07,24,1.67,8326.94,2016-02-13,1445,Monitor,Central,5,447.11,1969.74,2023-03-02 04:00:00,5,11.89
410,Employee_410,HR,Manager,42,56274.23,11,2.85,4934.07,2016-02-14,532,Headphones,North,7,483.93,3214.75,2023-01-23 03:00:00,3,5.1
410,Employee_410,HR,Manager,42,56274.23,11,2.85,4934.07,2016-02-14,779,Tablet,West,7,1781.95,10714.87,2023-02-02 10:00:00,1,14.1
410,Employee_410,HR,Manager,42,56274.23,11,2.85,4934.07,2016-02-14,1800,Phone,West,2,1786.1,2833.47,2023-03-16 23:00:00,1,20.68
411,Employee_411,Marketing,VP,59,67083.42,0,1.13,9116.33,2016-02-15,561,Tablet,North,6,1198.63,5429.07,2023-01-24 08:00:00,1,24.51
411,Employee_411,Marketing,VP,59,67083.42,0,1.13,9116.33,2016-02-15,865,Monitor,North,7,1972.63,11135.1,2023-02-06 00:00:00,4,19.36
412,Employee_412,HR,Director,36,71407.52,21,1.49,9280.14,2016-02-16,1085,Keyboard,Central,1,776.31,648.45,2023-02-15 04:00:00,5,16.47
412,Employee_412,HR,Director,36,71407.52,21,1.49,9280.14,2016-02-16,1749,Keyboard,East,7,1147.2,6688.52,2023-03-14 20:00:00,1,16.71
413,Employee_413,Sales,Manager,42,60137.31,39,2.66,1654.2,2016-02-17,430,Phone,Central,3,1048.96,2895.76,2023-01-18 21:00:00,2,7.98
413,Employee_413,Sales,Manager,42,60137.31,39,2.66,1654.2,2016-02-17,1011,Tablet,West,7,1472.89,8138.9,2023-02-12 02:00:00,1,21.06
414,Employee_414,Sales,Manager,31,59059.94,36,1.25,23.23,2016-02-18,840,Keyboard,West,2,1939.36,3271.31,2023-02-04 23:00:00,5,15.66
415,Employee_415,Operations,Junior,44,108429.66,0,2.59,9839.31,2016-02-19,1199,Phone,North,5,972.77,4011.22,2023-02-19 22:00:00,4,17.53
415,Employee_415,Operations,Junior,44,108429.66,0,2.59,9839.31,2016-02-19,1770,Phone,North,1,1557.62,1195.16,2023-03-15 17:00:00,4,23.27
416,Employee_416,Marketing,VP,60,72848.82,0,2.9,9061.38,2016-02-20,442,Headphones,North,7,217.05,1375.16,2023-01-19 09:00:00,1,9.49
416,Employee_416,Marketing,VP,60,72848.82,0,2.9,9061.38,2016-02-20,636,Mouse,East,9,1381.53,11369.44,2023-01-27 11:00:00,2,8.56
416,Employee_416,Marketing,VP,60,72848.82,0,2.9,9061.38,2016-02-20,981,Laptop,South,7,1860.78,12276.5,2023-02-10 20:00:00,3,5.75
417,Employee_417,Engineering,Junior,26,61099.13,20,2.81,554.45,2016-02-21,114,Keyboard,South,3,1699.66,4278.55,2023-01-05 17:00:00,5,16.09
417,Employee_417,Engineering,Junior,26,61099.13,20,2.81,554.45,2016-02-21,956,Phone,North,8,96.42,595.95,2023-02-09 19:00:00,1,22.74
417,Employee_417,Engineering,Junior,26,61099.13,20,2.81,554.45,2016-02-21,1271,Monitor,West,4,1017.26,3906.69,2023-02-22 22:00:00,1,3.99
417,Employee_417,Engineering,Junior,26,61099.13,20,2.81,554.45,2016-02-21,1831,Headphones,South,3,527.63,1200.46,2023-03-18 06:00:00,2,24.16
418,Employee_418,Sales,Senior,22,74176.61,14,4.48,8330.34,2016-02-22,1279,Headphones,North,6,166.96,772.56,2023-02-23 06:00:00,5,22.88
419,Employee_419,Operations,Junior,34,85741.82,16,3.12,4578.05,2016-02-23,1492,Keyboard,Central,6,895.77,4327.64,2023-03-04 03:00:00,5,19.48
420,Employee_420,Finance,Junior,42,76032.53,21,2.87,2589.62,2016-02-24,105,Phone,South,5,1751.64,7708.97,2023-01-05 08:00:00,1,11.98
420,Employee_420,Finance,Junior,42,76032.53,21,2.87,2589.62,2016-02-24,1091,Keyboard,Central,2,1974.28,3105.94,2023-02-15 10:00:00,1,21.34
421,Employee_421,Operations,Director,47,70885.45,37,2.64,8787.47,2016-02-25,1309,Tablet,East,5,963.16,4422.35,2023-02-24 12:00:00,5,8.17
423,Employee_423,Sales,VP,39,61757.38,15,4.58,9473.0,2016-02-27,521,Monitor,South,7,1764.68,10381.26,2023-01-22 16:00:00,2,15.96
423,Employee_423,Sales,VP,39,61757.38,15,4.58,9473.0,2016-02-27,1339,Headphones,South,6,1647.32,8951.87,2023-02-25 18:00:00,3,9.43
424,Employee_424,Operations,Junior,58,63043.83,7,,2056.21,2016-02-28,1096,Headphones,East,4,759.57,2399.63,2023-02-15 15:00:00,1,21.02
424,Employee_424,Operations,Junior,58,63043.83,7,,2056.21,2016-02-28,1559,Keyboard,West,7,1027.42,6556.89,2023-03-06 22:00:00,4,8.83
424,Employee_424,Operations,Junior,58,63043.83,7,,2056.21,2016-02-28,1980,Headphones,South,1,954.28,900.84,2023-03-24 11:00:00,5,5.6
425,Employee_425,Engineering,VP,53,81776.29,16,3.69,6136.83,2016-02-29,207,Monitor,Central,3,1952.31,5017.63,2023-01-09 14:00:00,3,14.33
425,Employee_425,Engineering,VP,53,81776.29,16,3.69,6136.83,2016-02-29,1638,Headphones,North,1,962.39,826.21,2023-03-10 05:00:00,2,14.15
427,Employee_427,Sales,Senior,38,82865.38,25,2.11,5456.69,2016-03-02,814,Monitor,East,2,682.88,1171.82,2023-02-03 21:00:00,5,14.2
428,Employee_428,Operations,Junior,56,103259.9,12,1.18,6839.75,2016-03-03,327,Tablet,East,1,349.8,264.9,2023-01-14 14:00:00,5,24.27
428,Employee_428,Operations,Junior,56,103259.9,12,1.18,6839.75,2016-03-03,1670,Keyboard,East,8,1093.46,8554.36,2023-03-11 13:00:00,3,2.21
429,Employee_429,Operations,Director,32,81514.15,16,4.72,1902.28,2016-03-04,433,Tablet,North,9,1167.78,8259.82,2023-01-19 00:00:00,2,21.41
429,Employee_429,Operations,Director,32,81514.15,16,4.72,1902.28,2016-03-04,841,Keyboard,Central,8,1404.48,10447.08,2023-02-05 00:00:00,1,7.02
431,Employee_431,HR,Senior,47,49037.46,16,3.99,4690.6,2016-03-06,172,Tablet,South,1,1603.98,1231.7,2023-01-08 03:00:00,1,23.21
431,Employee_431,HR,Senior,47,49037.46,16,3.99,4690.6,2016-03-06,1642,Mouse,South,6,183.77,993.24,2023-03-10 09:00:00,2,9.92
432,Employee_432,Finance,Junior,25,106562.14,13,2.25,710.37,2016-03-07,261,Keyboard,South,1,140.39,139.13,2023-01-11 20:00:00,2,0.9
433,Employee_433,Engineering,VP,55,51599.65,5,4.38,8183.08,2016-03-08,483,Laptop,South,8,1823.57,14575.43,2023-01-21 02:00:00,5,0.09
434,Employee_434,Finance,Senior,39,91971.24,34,2.04,3356.82,2016-03-09,95,Monitor,Central,6,889.9,5286.01,2023-01-04 22:00:00,4,1.0
434,Employee_434,Finance,Senior,39,91971.24,34,2.04,3356.82,2016-03-09,136,Headphones,North,4,388.91,1491.24,2023-01-06 15:00:00,4,4.14
435,Employee_435,HR,Senior,61,87770.36,13,1.01,5745.82,2016-03-10,63,Monitor,West,9,435.41,3764.69,2023-01-03 14:00:00,1,3.93
435,Employee_435,HR,Senior,61,87770.36,13,1.01,5745.82,2016-03-10,589,Phone,South,7,594.17,4131.74,2023-01-25 12:00:00,2,0.66
435,Employee_435,HR,Senior,61,87770.36,13,1.01,5745.82,2016-03-10,703,Headphones,Central,8,205.54,1324.01,2023-01-30 06:00:00,4,19.48
435,Employee_435,HR,Senior,61,87770.36,13,1.01,5745.82,2016-03-10,1321,Keyboard,East,9,717.09,5195.32,2023-02-25 00:00:00,3,19.5
436,Employee_436,HR,Junior,56,70264.63,7,2.51,5147.84,2016-03-11,355,Monitor,South,5,495.42,2193.97,2023-01-15 18:00:00,4,11.43
437,Employee_437,HR,Senior,62,69740.42,14,3.28,5132.61,2016-03-12,1234,Phone,South,3,1678.67,3942.19,2023-02-21 09:00:00,4,21.72
437,Employee_437,HR,Senior,62,69740.42,14,3.28,5132.61,2016-03-12,1381,Monitor,South,3,1225.13,3030.73,2023-02-27 12:00:00,2,17.54
438,Employee_438,Finance,VP,50,38285.77,26,2.91,1072.22,2016-03-13,146,Monitor,Central,1,64.14,59.41,2023-01-07 01:00:00,3,7.37
438,Employee_438,Finance,VP,50,38285.77,26,2.91,1072.22,2016-03-13,555,Tablet,West,9,618.73,4477.69,2023-01-24 02:00:00,4,19.59
438,Employee_438,Finance,VP,50,38285.77,26,2.91,1072.22,2016-03-13,572,Mouse,South,6,521.01,2935.37,2023-01-24 19:00:00,3,6.1
438,Employee_438,Finance,VP,50,38285.77,26,2.91,1072.22,2016-03-13,1382,Monitor,East,8,409.84,2977.08,2023-02-27 13:00:00,1,9.2
439,Employee_439,HR,Senior,50,81601.3,12,4.45,4234.82,2016-03-14,198,Laptop,South,7,1212.52,8264.42,2023-01-09 05:00:00,2,2.63
439,Employee_439,HR,Senior,50,81601.3,12,4.45,4234.82,2016-03-14,467,Phone,Central,3,955.85,2824.82,2023-01-20 10:00:00,3,1.49
440,Employee_440,Operations,VP,59,87398.53,30,1.42,4523.67,2016-03-15,486,Mouse,East,2,1748.78,3056.87,2023-01-21 05:00:00,4,12.6
440,Employee_440,Operations,VP,59,87398.53,30,1.42,4523.67,2016-03-15,605,Headphones,South,6,1072.36,6198.03,2023-01-26 04:00:00,2,3.67
440,Employee_440,Operations,VP,59,87398.53,30,1.42,4523.67,2016-03-15,881,Monitor,South,6,1424.41,7245.69,2023-02-06 16:00:00,4,15.22
440,Employee_440,Operations,VP,59,87398.53,30,1.42,4523.67,2016-03-15,1487,Headphones,East,6,1787.55,9901.6,2023-03-03 22:00:00,2,7.68
441,Employee_441,Finance,Junior,63,53218.4,34,3.22,7336.43,2016-03-16,141,Monitor,North,6,157.16,788.31,2023-01-06 20:00:00,2,16.4
441,Employee_441,Finance,Junior,63,53218.4,34,3.22,7336.43,2016-03-16,1811,Keyboard,North,1,245.04,202.67,2023-03-17 10:00:00,2,17.29
441,Employee_441,Finance,Junior,63,53218.4,34,3.22,7336.43,2016-03-16,1854,Tablet,West,8,867.25,5750.21,2023-03-19 05:00:00,2,17.12
443,Employee_443,Operations,Senior,63,75757.24,4,2.13,5449.82,2016-03-18,724,Mouse,East,9,697.74,5410.56,2023-01-31 03:00:00,3,13.84
443,Employee_443,Operations,Senior,63,75757.24,4,2.13,5449.82,2016-03-18,859,Tablet,West,7,414.47,2323.64,2023-02-05 18:00:00,5,19.91
443,Employee_443,Operations,Senior,63,75757.24,4,2.13,5449.82,2016-03-18,924,Tablet,South,6,1193.41,6534.64,2023-02-08 11:00:00,5,8.74
444,Employee_444,Marketing,Manager,34,86691.45,21,4.29,867.83,2016-03-19,187,Tablet,East,8,787.44,5799.97,2023-01-08 18:00:00,1,7.93
445,Employee_445,HR,VP,62,75076.06,22,4.01,2368.49,2016-03-20,120,Phone,North,3,1257.46,2933.4,2023-01-05 23:00:00,2,22.24
445,Employee_445,HR,VP,62,75076.06,22,4.01,2368.49,2016-03-20,238,Mouse,West,4,376.47,1451.97,2023-01-10 21:00:00,3,3.58
445,Employee_445,HR,VP,62,75076.06,22,4.01,2368.49,2016-03-20,472,Headphones,West,7,1910.6,11421.57,2023-01-20 15:00:00,2,14.6
446,Employee_446,Finance,Senior,38,42473.61,24,3.93,1649.34,2016-03-21,854,Keyboard,South,8,536.24,3318.25,2023-02-05 13:00:00,1,22.65
446,Employee_446,Finance,Senior,38,42473.61,24,3.93,1649.34,2016-03-21,1060,Headphones,Central,8,904.16,6298.74,2023-02-14 03:00:00,1,12.92
447,Employee_447,Sales,Director,30,64401.24,33,4.5,1246.15,2016-03-22,1080,Monitor,North,2,519.0,968.14,2023-02-14 23:00:00,4,6.73
447,Employee_447,Sales,Director,30,64401.24,33,4.5,1246.15,2016-03-22,1114,Monitor,Central,7,1550.72,10671.59,2023-02-16 09:00:00,2,1.69
448,Employee_448,HR,Manager,62,79492.52,25,3.89,3658.99,2016-03-23,998,Keyboard,Central,8,1718.47,13563.54,2023-02-11 13:00:00,1,1.34
448,Employee_448,HR,Manager,62,79492.52,25,3.89,3658.99,2016-03-23,1877,Phone,East,1,569.99,468.36,2023-03-20 04:00:00,4,17.83
449,Employee_449,Sales,Senior,22,91830.57,4,1.93,2293.94,2016-03-24,673,Phone,West,2,125.92,226.61,2023-01-29 00:00:00,2,10.02
449,Employee_449,Sales,Senior,22,91830.57,4,1.93,2293.94,2016-03-24,1475,Laptop,West,5,1864.92,8826.67,2023-03-03 10:00:00,4,5.34
449,Employee_449,Sales,Senior,22,91830.57,4,1.93,2293.94,2016-03-24,1572,Headphones,Central,5,307.11,1347.6,2023-03-07 11:00:00,1,12.24
450,Employee_450,Operations,Manager,23,62647.27,25,3.82,2183.03,2016-03-25,55,Tablet,South,7,1867.21,10358.35,2023-01-03 06:00:00,4,20.75
450,Employee_450,Operations,Manager,23,62647.27,25,3.82,2183.03,2016-03-25,97,Tablet,North,1,1807.32,1602.55,2023-01-05 00:00:00,2,11.33
450,Employee_450,Operations,Manager,23,62647.27,25,3.82,2183.03,2016-03-25,508,Keyboard,East,2,989.28,1761.12,2023-01-22 03:00:00,1,10.99
452,Employee_452,Engineering,Junior,54,37110.54,5,,176.7,2016-03-27,15,Monitor,West,2,1919.63,2922.83,2023-01-01 14:00:00,2,23.87
453,Employee_453,Marketing,Manager,31,63726.0,5,1.29,1027.68,2016-03-28,1724,Keyboard,North,6,450.21,2622.38,2023-03-13 19:00:00,3,2.92
454,Employee_454,HR,Director,61,73339.33,17,3.98,1721.97,2016-03-29,197,Laptop,East,9,1579.79,11257.9,2023-01-09 04:00:00,1,20.82
454,Employee_454,HR,Director,61,73339.33,17,3.98,1721.97,2016-03-29,878,Keyboard,North,1,858.92,785.31,2023-02-06 13:00:00,5,8.57
454,Employee_454,HR,Director,61,73339.33,17,3.98,1721.97,2016-03-29,1298,Phone,South,9,296.53,2085.38,2023-02-24 01:00:00,2,21.86
454,Employee_454,HR,Director,61,73339.33,17,3.98,1721.97,2016-03-29,1427,Keyboard,West,1,1073.18,861.76,2023-03-01 10:00:00,2,19.7
455,Employee_455,Sales,Director,42,70985.02,3,3.84,4309.84,2016-03-30,802,Headphones,West,7,1702.06,11083.98,2023-02-03 09:00:00,4,6.97
