sale_id,employee_id,product,region,quantity,unit_price,total_amount,sale_date,customer_rating,discount_percent
1669,221,Phone,Central,5,1846.01,7984.92,2023-03-11 12:00:00,2,13.49
1670,428,Keyboard,East,8,1093.46,8554.36,2023-03-11 13:00:00,3,2.21
1671,752,Laptop,Central,5,1047.44,4699.34,2023-03-11 14:00:00,4,10.27
1672,143,Mouse,Central,2,568.07,981.17,2023-03-11 15:00:00,3,13.64
1673,861,Laptop,East,4,1874.81,6633.08,2023-03-11 16:00:00,1,11.55
1674,363,Keyboard,North,2,942.94,1461.18,2023-03-11 17:00:00,1,22.52
1675,382,Tablet,East,7,298.8,1617.64,2023-03-11 18:00:00,5,22.66
1676,561,Keyboard,North,7,893.77,4970.7,2023-03-11 19:00:00,3,20.55
1677,277,Headphones,Central,3,297.75,809.46,2023-03-11 20:00:00,4,9.38
1678,271,Phone,North,7,1029.94,5916.9,2023-03-11 21:00:00,5,17.93
1679,14,Mouse,Central,1,1144.49,1031.41,2023-03-11 22:00:00,4,9.88
1680,298,Tablet,North,1,708.62,667.45,2023-03-11 23:00:00,5,5.81
1681,464,Headphones,North,9,189.72,1561.15,2023-03-12 00:00:00,3,8.57
1682,527,Mouse,East,6,1889.83,11138.28,2023-03-12 01:00:00,1,1.77
1683,234,Keyboard,North,5,1558.04,7144.39,2023-03-12 02:00:00,4,8.29
1684,575,Keyboard,Central,6,1685.82,8949.68,2023-03-12 03:00:00,3,11.52
1685,708,Monitor,East,6,765.39,3495.23,2023-03-12 04:00:00,4,23.89
1686,27,Monitor,North,1,1533.62,1413.38,2023-03-12 05:00:00,3,7.84
1687,471,Keyboard,East,5,996.48,3858.37,2023-03-12 06:00:00,5,22.56
1688,93,Keyboard,West,9,442.11,3751.39,2023-03-12 07:00:00,3,5.72
1689,617,Laptop,East,4,292.63,1114.69,2023-03-12 08:00:00,5,4.77
1690,309,Phone,West,3,722.85,1887.29,2023-03-12 09:00:00,1,12.97
1691,52,Laptop,West,1,318.23,264.74,2023-03-12 10:00:00,5,16.81
1692,319,Phone,East,2,1996.62,3948.92,2023-03-12 11:00:00,2,1.11
1693,969,Headphones,Central,3,145.92,413.55,2023-03-12 12:00:00,1,5.53
1694,181,Monitor,Central,4,910.23,3226.22,2023-03-12 13:00:00,3,11.39
1695,569,Monitor,Central,7,931.58,5981.12,2023-03-12 14:00:00,3,8.28
1696,120,Keyboard,South,6,636.23,3137.12,2023-03-12 15:00:00,2,17.82
1697,820,Keyboard,West,8,1164.14,8122.9,2023-03-12 16:00:00,3,12.78
1698,875,Headphones,East,9,342.46,2958.55,2023-03-12 17:00:00,1,4.01
1699,43,Tablet,Central,6,1578.63,7353.89,2023-03-12 18:00:00,1,22.36
1700,647,Tablet,Central,7,698.27,4530.1,2023-03-12 19:00:00,5,7.32
1701,885,Tablet,East,4,1203.12,3932.76,2023-03-12 20:00:00,4,18.28
1702,938,Monitor,West,2,1445.5,2327.25,2023-03-12 21:00:00,3,19.5
1703,260,Laptop,East,9,1783.63,12187.19,2023-03-12 22:00:00,2,24.08
1704,197,Tablet,South,9,1679.79,13234.39,2023-03-12 23:00:00,1,12.46
1705,645,Mouse,South,4,1236.2,4183.3,2023-03-13 00:00:00,1,15.4
1706,971,Headphones,East,3,807.37,2219.38,2023-03-13 01:00:00,1,8.37
1707,255,Tablet,West,6,1031.25,5138.72,2023-03-13 02:00:00,4,16.95
1708,732,Mouse,Central,3,1549.03,4108.96,2023-03-13 03:00:00,4,11.58
1709,336,Tablet,South,1,1761.21,1568.53,2023-03-13 04:00:00,3,10.94
1710,553,Laptop,South,4,252.37,793.55,2023-03-13 05:00:00,2,21.39
1711,502,Laptop,West,1,800.47,790.46,2023-03-13 06:00:00,4,1.25
1712,990,Tablet,South,2,1563.43,2437.39,2023-03-13 07:00:00,5,22.05
1713,900,Mouse,South,3,891.72,2105.35,2023-03-13 08:00:00,4,21.3
1714,255,Headphones,West,8,697.84,4875.95,2023-03-13 09:00:00,1,12.66
1715,514,Mouse,East,4,852.08,2990.46,2023-03-13 10:00:00,2,12.26
1716,707,Headphones,Central,4,1225.55,4458.55,2023-03-13 11:00:00,3,9.05
1717,242,Tablet,Central,9,1999.62,13524.43,2023-03-13 12:00:00,4,24.85
1718,149,Headphones,South,7,1011.34,6882.57,2023-03-13 13:00:00,1,2.78
1719,710,Keyboard,Central,2,456.56,778.34,2023-03-13 14:00:00,5,14.76
1720,299,Monitor,East,3,367.55,914.76,2023-03-13 15:00:00,5,17.04
1721,757,Phone,South,4,132.58,406.44,2023-03-13 16:00:00,3,23.36
1722,850,Monitor,Central,4,1139.69,3669.35,2023-03-13 17:00:00,3,19.51
1723,620,Laptop,North,8,1111.92,7463.21,2023-03-13 18:00:00,4,16.1
1724,453,Keyboard,North,6,450.21,2622.38,2023-03-13 19:00:00,3,2.92
1725,393,Monitor,North,3,1405.89,3823.74,2023-03-13 20:00:00,1,9.34
1726,212,Tablet,North,9,1495.16,12989.5,2023-03-13 21:00:00,1,3.47
1727,668,Headphones,North,8,555.24,3463.37,2023-03-13 22:00:00,1,22.03
1728,538,Headphones,South,9,720.99,5272.89,2023-03-13 23:00:00,4,18.74
1729,594,Mouse,West,5,1981.42,8030.7,2023-03-14 00:00:00,4,18.94
1730,595,Mouse,West,3,779.82,1957.89,2023-03-14 01:00:00,3,16.31
1731,131,Headphones,South,4,1533.56,5356.42,2023-03-14 02:00:00,4,12.68
1732,329,Tablet,South,5,932.81,4489.15,2023-03-14 03:00:00,1,3.75
1733,612,Headphones,East,9,1597.02,13188.83,2023-03-14 04:00:00,2,8.24
1734,256,Mouse,West,9,1549.6,13469.43,2023-03-14 05:00:00,1,3.42
1735,479,Monitor,North,3,1352.12,3321.35,2023-03-14 06:00:00,2,18.12
1736,561,Laptop,South,7,1716.82,11535.83,2023-03-14 07:00:00,3,4.01
1737,913,Mouse,North,6,1881.48,9307.68,2023-03-14 08:00:00,5,17.55
1738,63,Tablet,West,4,1180.97,3906.18,2023-03-14 09:00:00,4,17.31
1739,311,Monitor,Central,5,513.06,2270.8,2023-03-14 10:00:00,4,11.48
1740,407,Monitor,Central,2,827.33,1598.73,2023-03-14 11:00:00,1,3.38
1741,802,Monitor,South,7,1528.7,9858.74,2023-03-14 12:00:00,1,7.87
1742,105,Keyboard,East,4,1319.22,4854.73,2023-03-14 13:00:00,2,8.0
1743,617,Keyboard,North,2,396.71,654.49,2023-03-14 14:00:00,4,17.51
1744,837,Phone,South,6,149.92,873.97,2023-03-14 15:00:00,3,2.84
1745,15,Monitor,East,2,1381.78,2190.67,2023-03-14 16:00:00,1,20.73
1746,687,Tablet,North,2,539.6,873.83,2023-03-14 17:00:00,4,19.03
1747,259,Headphones,West,7,1024.36,6836.37,2023-03-14 18:00:00,5,4.66
1748,723,Tablet,Central,1,1506.16,1235.35,2023-03-14 19:00:00,2,17.98
1749,412,Keyboard,East,7,1147.2,6688.52,2023-03-14 20:00:00,1,16.71
1750,259,Mouse,North,5,212.44,863.57,2023-03-14 21:00:00,1,18.7
1751,614,Phone,South,1,411.88,392.44,2023-03-14 22:00:00,3,4.72
1752,260,Keyboard,North,6,477.69,2753.21,2023-03-14 23:00:00,1,3.94
1753,856,Headphones,South,7,552.84,3641.17,2023-03-15 00:00:00,4,5.91
1754,671,Laptop,Central,1,1152.54,1047.08,2023-03-15 01:00:00,4,9.15
1755,45,Phone,Central,9,1032.73,7450.53,2023-03-15 02:00:00,4,19.84
1756,955,Keyboard,North,7,446.16,2546.9,2023-03-15 03:00:00,5,18.45
1757,813,Tablet,North,1,181.73,139.68,2023-03-15 04:00:00,5,23.14
1758,763,Phone,South,3,384.29,1135.92,2023-03-15 05:00:00,1,1.47
1759,331,Tablet,South,5,1969.54,9819.14,2023-03-15 06:00:00,5,0.29
1760,165,Monitor,East,4,963.67,3180.88,2023-03-15 07:00:00,5,17.48
1761,193,Monitor,East,2,1741.32,3239.55,2023-03-15 08:00:00,3,6.98
1762,521,Monitor,East,1,1705.07,1562.7,2023-03-15 09:00:00,5,8.35
1763,401,Phone,North,4,1047.46,3617.09,2023-03-15 10:00:00,2,13.67
1764,374,Laptop,East,7,1428.04,9740.38,2023-03-15 11:00:00,2,2.56
1765,65,Headphones,North,4,425.87,1429.73,2023-03-15 12:00:00,2,16.07
1766,387,Phone,Central,9,1392.37,11512.53,2023-03-15 13:00:00,1,8.13
1767,495,Mouse,West,8,581.15,3913.7,2023-03-15 14:00:00,4,15.82
1768,794,Tablet,Central,8,1672.52,10590.4,2023-03-15 15:00:00,3,20.85
1769,693,Tablet,North,5,213.26,1020.66,2023-03-15 16:00:00,1,4.28
1770,415,Phone,North,1,1557.62,1195.16,2023-03-15 17:00:00,4,23.27
1771,794,Phone,West,9,244.88,1911.46,2023-03-15 18:00:00,3,13.27
1772,791,Headphones,South,2,1768.32,2720.74,2023-03-15 19:00:00,3,23.07
1773,30,Laptop,South,6,643.2,3658.91,2023-03-15 20:00:00,3,5.19
1774,266,Phone,South,5,1326.07,5628.5,2023-03-15 21:00:00,2,15.11
1775,328,Monitor,East,8,1000.63,7196.53,2023-03-15 22:00:00,2,10.1
1776,492,Headphones,South,3,764.29,1848.97,2023-03-15 23:00:00,2,19.36
1777,217,Mouse,East,6,1308.61,6662.13,2023-03-16 00:00:00,3,15.15
1778,320,Monitor,East,6,1897.67,9978.71,2023-03-16 01:00:00,3,12.36
1779,918,Mouse,South,3,130.48,302.11,2023-03-16 02:00:00,2,22.82
1780,399,Keyboard,South,7,1841.76,11676.57,2023-03-16 03:00:00,3,9.43
1781,891,Mouse,West,4,1237.71,4678.54,2023-03-16 04:00:00,2,5.5
1782,105,Monitor,West,5,1624.26,6886.86,2023-03-16 05:00:00,2,15.2
1783,696,Keyboard,East,9,798.56,6065.86,2023-03-16 06:00:00,2,15.6
1784,330,Monitor,West,6,970.09,5181.44,2023-03-16 07:00:00,4,10.98
1785,660,Tablet,East,4,1744.26,6127.93,2023-03-16 08:00:00,3,12.17
1786,617,Monitor,North,8,858.95,5223.1,2023-03-16 09:00:00,1,23.99
1787,47,Keyboard,East,9,1092.59,8031.85,2023-03-16 10:00:00,2,18.32
1788,599,Mouse,East,5,89.38,434.52,2023-03-16 11:00:00,1,2.77
1789,821,Tablet,West,2,359.27,680.46,2023-03-16 12:00:00,4,5.3
1790,949,Laptop,North,6,1301.29,5903.43,2023-03-16 13:00:00,3,24.39
1791,641,Laptop,Central,8,1448.1,9481.0,2023-03-16 14:00:00,2,18.16
1792,770,Laptop,Central,5,1186.07,4573.49,2023-03-16 15:00:00,2,22.88
1793,314,Laptop,Central,1,329.45,304.41,2023-03-16 16:00:00,2,7.6
1794,147,Headphones,North,8,918.54,5985.21,2023-03-16 17:00:00,1,18.55
1795,958,Laptop,South,9,742.43,5489.16,2023-03-16 18:00:00,4,17.85
1796,462,Keyboard,North,1,1016.54,941.62,2023-03-16 19:00:00,3,7.37
1797,584,Phone,West,8,1747.14,12052.47,2023-03-16 20:00:00,4,13.77
1798,486,Laptop,East,2,1562.93,2635.41,2023-03-16 21:00:00,2,15.69
1799,652,Monitor,East,4,213.78,752.25,2023-03-16 22:00:00,4,12.03
1800,410,Phone,West,2,1786.1,2833.47,2023-03-16 23:00:00,1,20.68
1801,27,Laptop,West,2,969.95,1536.01,2023-03-17 00:00:00,5,20.82
1802,29,Phone,East,3,1500.53,3544.1,2023-03-17 01:00:00,5,21.27
1803,271,Mouse,South,8,323.08,2065.39,2023-03-17 02:00:00,3,20.09
1804,686,Keyboard,South,4,1357.9,4768.94,2023-03-17 03:00:00,3,12.2
1805,501,Keyboard,South,7,510.84,3234.74,2023-03-17 04:00:00,4,9.54
1806,253,Phone,West,3,904.84,2150.44,2023-03-17 05:00:00,3,20.78
1807,385,Tablet,East,3,82.88,218.16,2023-03-17 06:00:00,1,12.26
1808,60,Headphones,East,2,345.64,648.7,2023-03-17 07:00:00,2,6.16
1809,107,Monitor,East,6,229.56,1202.71,2023-03-17 08:00:00,2,12.68
1810,220,Phone,North,6,517.5,2994.77,2023-03-17 09:00:00,4,3.55
1811,441,Keyboard,North,1,245.04,202.67,2023-03-17 10:00:00,2,17.29
1812,771,Mouse,Central,7,1399.22,8971.8,2023-03-17 11:00:00,4,8.4
1813,883,Laptop,North,4,106.63,398.71,2023-03-17 12:00:00,3,6.52
1814,658,Keyboard,South,3,1254.59,2863.85,2023-03-17 13:00:00,3,23.91
1815,564,Mouse,South,8,324.38,2091.08,2023-03-17 14:00:00,1,19.42
1816,572,Laptop,South,2,1893.06,3041.01,2023-03-17 15:00:00,2,19.68
1817,546,Headphones,South,9,1869.53,14202.63,2023-03-17 16:00:00,1,15.59
1818,96,Keyboard,Central,8,489.73,3095.88,2023-03-17 17:00:00,5,20.98
1819,989,Keyboard,South,8,1248.12,8089.81,2023-03-17 18:00:00,1,18.98
1820,89,Phone,West,3,104.61,266.85,2023-03-17 19:00:00,4,14.97
1821,828,Phone,West,4,1866.99,5673.41,2023-03-17 20:00:00,4,24.03
1822,922,Mouse,West,2,1069.83,2037.17,2023-03-17 21:00:00,1,4.79
1823,231,Tablet,North,2,134.29,205.25,2023-03-17 22:00:00,3,23.58
1824,968,Phone,East,4,717.87,2583.18,2023-03-17 23:00:00,5,10.04
1825,275,Monitor,Central,6,199.86,1040.75,2023-03-18 00:00:00,1,13.21
1826,246,Headphones,West,5,816.24,3955.91,2023-03-18 01:00:00,3,3.07
1827,111,Monitor,West,1,1356.36,1173.25,2023-03-18 02:00:00,1,13.5
1828,234,Keyboard,South,1,966.29,818.64,2023-03-18 03:00:00,2,15.28
1829,278,Monitor,West,6,798.26,3595.04,2023-03-18 04:00:00,4,24.94
1830,477,Laptop,South,3,282.36,640.56,2023-03-18 05:00:00,2,24.38
1831,417,Headphones,South,3,527.63,1200.46,2023-03-18 06:00:00,2,24.16
1832,678,Monitor,East,7,245.28,1567.41,2023-03-18 07:00:00,5,8.71
1833,128,Laptop,North,1,1624.62,1222.04,2023-03-18 08:00:00,3,24.78
1834,237,Mouse,South,1,313.72,277.99,2023-03-18 09:00:00,4,11.39
1835,803,Monitor,South,3,1210.98,2859.12,2023-03-18 10:00:00,2,21.3
1836,619,Headphones,East,8,718.34,5435.82,2023-03-18 11:00:00,4,5.41
1837,128,Laptop,South,1,490.66,428.59,2023-03-18 12:00:00,3,12.65
1838,707,Monitor,Central,4,1296.96,3934.98,2023-03-18 13:00:00,1,24.15
1839,851,Mouse,North,9,941.15,6464.57,2023-03-18 14:00:00,2,23.68
1840,394,Monitor,Central,4,830.28,2753.54,2023-03-18 15:00:00,3,17.09
1841,475,Laptop,West,8,1206.06,7723.61,2023-03-18 16:00:00,4,19.95
1842,655,Monitor,North,7,1007.97,6744.63,2023-03-18 17:00:00,3,4.41
1843,395,Headphones,West,3,641.79,1578.03,2023-03-18 18:00:00,1,18.04
1844,111,Keyboard,South,7,1140.17,6748.1,2023-03-18 19:00:00,3,15.45
1845,90,Laptop,East,7,1355.52,9271.35,2023-03-18 20:00:00,4,2.29
1846,763,Laptop,Central,3,102.05,297.49,2023-03-18 21:00:00,2,2.83
1847,280,Laptop,West,2,958.45,1864.95,2023-03-18 22:00:00,2,2.71
1848,333,Laptop,South,9,162.48,1197.49,2023-03-18 23:00:00,5,18.11
1849,224,Monitor,Central,1,413.49,398.85,2023-03-19 00:00:00,4,3.54
1850,101,Headphones,Central,7,1142.99,7065.62,2023-03-19 01:00:00,5,11.69
1851,132,Mouse,West,4,1739.07,6335.78,2023-03-19 02:00:00,5,8.92
1852,13,Headphones,South,2,1771.47,3055.43,2023-03-19 03:00:00,1,13.76
1853,457,Laptop,East,2,186.39,306.95,2023-03-19 04:00:00,4,17.66
1854,441,Tablet,West,8,867.25,5750.21,2023-03-19 05:00:00,2,17.12
1855,98,Monitor,Central,7,1186.86,7237.12,2023-03-19 06:00:00,4,12.89
1856,120,Tablet,Central,7,336.79,2083.82,2023-03-19 07:00:00,1,11.61
1857,293,Monitor,North,5,1542.59,6945.51,2023-03-19 08:00:00,4,9.95
1858,816,Laptop,South,8,1501.26,9421.91,2023-03-19 09:00:00,4,21.55
1859,711,Monitor,North,2,1811.51,3323.4,2023-03-19 10:00:00,5,8.27
1860,1,Laptop,East,2,66.55,124.48,2023-03-19 11:00:00,4,6.48
1861,572,Headphones,West,5,472.53,1923.67,2023-03-19 12:00:00,5,18.58
1862,250,Phone,Central,1,1663.01,1513.51,2023-03-19 13:00:00,5,8.99
1863,652,Keyboard,South,6,1357.63,6421.32,2023-03-19 14:00:00,3,21.17
1864,149,Monitor,Central,4,1794.06,6587.79,2023-03-19 15:00:00,1,8.2
1865,395,Laptop,North,6,161.5,798.94,2023-03-19 16:00:00,5,17.55
1866,44,Tablet,North,7,1214.08,8402.53,2023-03-19 17:00:00,4,1.13
1867,883,Laptop,West,3,1159.64,3143.55,2023-03-19 18:00:00,5,9.64
1868,698,Tablet,South,8,119.57,874.49,2023-03-19 19:00:00,5,8.58
1869,620,Monitor,South,7,1051.37,5856.76,2023-03-19 20:00:00,5,20.42
1870,44,Mouse,West,1,1238.56,939.08,2023-03-19 21:00:00,2,24.18
1871,78,Tablet,North,6,423.02,2245.73,2023-03-19 22:00:00,2,11.52
1872,226,Laptop,North,7,582.99,3239.44,2023-03-19 23:00:00,2,20.62
1873,162,Monitor,North,4,1298.68,4286.16,2023-03-20 00:00:00,2,17.49
1874,793,Laptop,Central,2,963.19,1460.58,2023-03-20 01:00:00,3,24.18
1875,253,Mouse,East,9,1723.13,12363.11,2023-03-20 02:00:00,5,20.28
1876,132,Keyboard,North,7,717.64,4926.02,2023-03-20 03:00:00,3,1.94
1877,448,Phone,East,1,569.99,468.36,2023-03-20 04:00:00,4,17.83
1878,884,Phone,East,8,1970.49,13653.13,2023-03-20 05:00:00,1,13.39
1879,887,Mouse,South,3,1826.71,5457.66,2023-03-20 06:00:00,3,0.41
1880,474,Headphones,West,4,106.54,399.4,2023-03-20 07:00:00,2,6.28
1881,656,Monitor,Central,5,1552.92,5975.64,2023-03-20 08:00:00,2,23.04
1882,778,Mouse,East,1,265.15,203.77,2023-03-20 09:00:00,4,23.15
1883,109,Keyboard,Central,6,103.6,497.47,2023-03-20 10:00:00,5,19.97
1884,706,Laptop,South,6,583.71,2642.81,2023-03-20 11:00:00,1,24.54
1885,35,Monitor,North,2,575.22,918.51,2023-03-20 12:00:00,3,20.16
1886,467,Tablet,East,6,1647.67,9860.32,2023-03-20 13:00:00,5,0.26
1887,902,Mouse,West,8,1435.8,10659.38,2023-03-20 14:00:00,5,7.2
1888,275,Keyboard,South,6,1964.14,11694.1,2023-03-20 15:00:00,3,0.77
1889,187,Mouse,Central,4,1437.45,5614.68,2023-03-20 16:00:00,3,2.35
1890,949,Headphones,North,4,865.6,3273.01,2023-03-20 17:00:00,3,5.47
1891,243,Phone,Central,9,1412.91,11115.22,2023-03-20 18:00:00,3,12.59
1892,264,Phone,West,6,1998.95,9452.23,2023-03-20 19:00:00,2,21.19
1893,974,Monitor,East,8,1434.78,9004.68,2023-03-20 20:00:00,5,21.55
1894,522,Laptop,West,8,1535.28,10389.55,2023-03-20 21:00:00,5,15.41
1895,963,Keyboard,Central,7,1879.81,10105.86,2023-03-20 22:00:00,2,23.2
1896,678,Mouse,Central,3,271.62,713.0,2023-03-20 23:00:00,5,12.5
1897,541,Monitor,West,1,1424.33,1107.7,2023-03-21 00:00:00,3,22.23
1898,783,Mouse,West,5,1709.07,7575.45,2023-03-21 01:00:00,1,11.35
1899,87,Monitor,West,2,1911.04,3557.21,2023-03-21 02:00:00,5,6.93
1900,535,Phone,North,2,461.39,711.37,2023-03-21 03:00:00,1,22.91
1901,210,Headphones,Central,7,1032.66,6527.44,2023-03-21 04:00:00,1,9.7
1902,46,Mouse,South,3,1377.08,3611.12,2023-03-21 05:00:00,2,12.59
1903,467,Headphones,North,8,532.56,3910.27,2023-03-21 06:00:00,4,8.22
1904,540,Tablet,North,9,1220.92,9167.52,2023-03-21 07:00:00,5,16.57
1905,26,Tablet,North,8,552.28,3318.98,2023-03-21 08:00:00,2,24.88
1906,266,Phone,South,6,700.24,4174.55,2023-03-21 09:00:00,2,0.64
1907,175,Keyboard,West,5,910.96,3529.97,2023-03-21 10:00:00,1,22.5
1908,516,Headphones,Central,3,1081.92,3242.51,2023-03-21 11:00:00,5,0.1
1909,311,Monitor,East,3,926.26,2525.63,2023-03-21 12:00:00,2,9.11
1910,322,Keyboard,East,7,1011.73,6783.24,2023-03-21 13:00:00,3,4.22
1911,579,Mouse,Central,5,632.25,2562.83,2023-03-21 14:00:00,2,18.93
1912,135,Mouse,South,6,359.98,2132.45,2023-03-21 15:00:00,3,1.27
1913,55,Monitor,East,6,142.33,735.79,2023-03-21 16:00:00,4,13.84
1914,976,Laptop,North,9,432.16,3602.79,2023-03-21 17:00:00,3,7.37
1915,543,Laptop,East,1,1184.79,1145.22,2023-03-21 18:00:00,3,3.34
1916,586,Mouse,Central,8,1582.93,10219.4,2023-03-21 19:00:00,1,19.3
1917,531,Phone,North,5,380.03,1796.78,2023-03-21 20:00:00,2,5.44
1918,156,Phone,East,6,261.68,1482.31,2023-03-21 21:00:00,4,5.59
1919,849,Monitor,Central,6,1511.12,8442.93,2023-03-21 22:00:00,2,6.88
1920,668,Laptop,South,1,645.06,550.43,2023-03-21 23:00:00,3,14.67
1921,147,Headphones,Central,3,1905.42,4773.65,2023-03-22 00:00:00,3,16.49
1922,485,Mouse,South,6,1442.92,8619.43,2023-03-22 01:00:00,2,0.44
1923,599,Tablet,North,9,687.17,5810.37,2023-03-22 02:00:00,4,6.05
1924,20,Headphones,Central,6,614.61,3290.5,2023-03-22 03:00:00,4,10.77
1925,269,Monitor,West,6,1071.21,5893.8,2023-03-22 04:00:00,1,8.3
1926,333,Tablet,West,1,204.33,159.17,2023-03-22 05:00:00,3,22.1
1927,555,Headphones,West,9,279.47,2019.98,2023-03-22 06:00:00,3,19.69
1928,907,Laptop,West,4,392.92,1325.71,2023-03-22 07:00:00,1,15.65
1929,944,Phone,West,2,1560.71,2857.66,2023-03-22 08:00:00,2,8.45
1930,911,Laptop,South,1,1052.02,867.71,2023-03-22 09:00:00,3,17.52
1931,401,Tablet,Central,3,70.61,167.16,2023-03-22 10:00:00,2,21.09
1932,950,Keyboard,North,3,1363.36,3481.89,2023-03-22 11:00:00,4,14.87
1933,306,Phone,West,5,876.2,3521.89,2023-03-22 12:00:00,5,19.61
1934,28,Mouse,West,1,1046.16,850.21,2023-03-22 13:00:00,1,18.73
1935,467,Tablet,North,7,467.53,2805.04,2023-03-22 14:00:00,3,14.29
1936,260,Monitor,North,1,1125.98,1038.15,2023-03-22 15:00:00,1,7.8
1937,534,Mouse,West,4,1959.35,6376.51,2023-03-22 16:00:00,4,18.64
1938,982,Headphones,South,6,193.22,1099.38,2023-03-22 17:00:00,4,5.17
1939,887,Phone,North,1,603.64,485.99,2023-03-22 18:00:00,4,19.49
1940,101,Monitor,Central,7,523.85,2929.53,2023-03-22 19:00:00,4,20.11
1941,551,Monitor,Central,7,534.67,2973.57,2023-03-22 20:00:00,5,20.55
1942,802,Laptop,South,3,788.48,2085.84,2023-03-22 21:00:00,2,11.82
1943,353,Headphones,East,4,1645.31,6264.68,2023-03-22 22:00:00,2,4.81
1944,300,Laptop,South,6,1830.07,10707.01,2023-03-22 23:00:00,5,2.49
1945,682,Laptop,West,7,444.32,2532.36,2023-03-23 00:00:00,2,18.58
1946,296,Phone,East,4,1108.75,3452.2,2023-03-23 01:00:00,4,22.16
1947,353,Keyboard,West,9,1291.95,9735.75,2023-03-23 02:00:00,2,16.27
1948,908,Laptop,Central,9,1067.56,9262.15,2023-03-23 03:00:00,1,3.6
1949,130,Mouse,North,9,896.45,6182.55,2023-03-23 04:00:00,2,23.37
1950,156,Monitor,West,6,424.35,1916.45,2023-03-23 05:00:00,1,24.73
1951,74,Phone,Central,2,1002.03,1787.02,2023-03-23 06:00:00,3,10.83
1952,342,Laptop,South,2,832.37,1417.19,2023-03-23 07:00:00,1,14.87
1953,465,Tablet,West,4,1601.35,5160.83,2023-03-23 08:00:00,1,19.43
1954,90,Mouse,Central,9,1539.03,11301.25,2023-03-23 09:00:00,4,18.41
1955,579,Headphones,North,3,311.3,707.99,2023-03-23 10:00:00,4,24.19
1956,455,Monitor,West,6,222.61,1297.33,2023-03-23 11:00:00,4,2.87
1957,748,Phone,Central,2,1820.9,3113.01,2023-03-23 12:00:00,1,14.52
1958,712,Tablet,West,1,1094.24,904.94,2023-03-23 13:00:00,5,17.3
1959,980,Phone,North,5,1722.71,6697.04,2023-03-23 14:00:00,4,22.25
1960,332,Phone,West,8,163.39,1021.51,2023-03-23 15:00:00,4,21.85
1961,739,Tablet,West,2,1076.71,1626.91,2023-03-23 16:00:00,1,24.45
1962,977,Headphones,Central,9,1101.88,8647.55,2023-03-23 17:00:00,3,12.8
1963,348,Tablet,East,8,1728.37,10955.1,2023-03-23 18:00:00,3,20.77
1964,233,Mouse,West,3,240.34,644.02,2023-03-23 19:00:00,2,10.68
1965,778,Phone,East,1,518.87,464.08,2023-03-23 20:00:00,3,10.56
1966,598,Headphones,South,4,842.75,3157.62,2023-03-23 21:00:00,4,6.33
1967,102,Phone,West,8,1738.39,11061.72,2023-03-23 22:00:00,5,20.46
1968,953,Tablet,East,3,1880.82,4251.59,2023-03-23 23:00:00,2,24.65
1969,481,Headphones,South,2,1985.81,3717.04,2023-03-24 00:00:00,5,6.41
1970,214,Headphones,Central,7,1920.43,13254.81,2023-03-24 01:00:00,5,1.4
1971,108,Laptop,West,4,61.59,196.13,2023-03-24 02:00:00,4,20.39
1972,165,Laptop,Central,6,143.03,725.08,2023-03-24 03:00:00,1,15.51
1973,973,Laptop,South,5,337.83,1283.92,2023-03-24 04:00:00,1,23.99
1974,603,Tablet,Central,2,730.28,1368.4,2023-03-24 05:00:00,1,6.31
1975,704,Monitor,Central,2,1668.34,3277.29,2023-03-24 06:00:00,3,1.78
1976,335,Mouse,North,9,1790.68,14132.23,2023-03-24 07:00:00,1,12.31
1977,86,Tablet,South,2,414.33,810.93,2023-03-24 08:00:00,4,2.14
1978,734,Phone,Central,8,1258.35,9408.43,2023-03-24 09:00:00,3,6.54
1979,875,Laptop,East,8,1838.86,14247.49,2023-03-24 10:00:00,1,3.15
1980,424,Headphones,South,1,954.28,900.84,2023-03-24 11:00:00,5,5.6
1981,613,Tablet,North,1,251.91,245.23,2023-03-24 12:00:00,4,2.65
1982,738,Headphones,West,4,942.74,2871.59,2023-03-24 13:00:00,4,23.85
1983,364,Phone,Central,2,782.8,1456.63,2023-03-24 14:00:00,2,6.96
1984,60,Headphones,East,1,1176.43,1045.85,2023-03-24 15:00:00,4,11.1
1985,482,Headphones,North,9,905.38,6317.47,2023-03-24 16:00:00,5,22.47
1986,250,Keyboard,South,3,83.82,208.89,2023-03-24 17:00:00,4,16.93
1987,560,Monitor,Central,1,1988.3,1681.11,2023-03-24 18:00:00,2,15.45
1988,117,Mouse,North,2,1109.9,1828.23,2023-03-24 19:00:00,4,17.64
1989,739,Mouse,North,8,973.58,6174.83,2023-03-24 20:00:00,4,20.72
1990,874,Laptop,East,5,1911.5,7460.58,2023-03-24 21:00:00,2,21.94
1991,915,Keyboard,West,7,353.93,2079.37,2023-03-24 22:00:00,4,16.07
1992,968,Tablet,West,6,419.01,1954.68,2023-03-24 23:00:00,3,22.25
1993,999,Tablet,West,1,1625.63,1408.12,2023-03-25 00:00:00,4,13.38
1994,545,Mouse,South,6,558.62,3119.45,2023-03-25 01:00:00,1,6.93
1995,44,Monitor,North,7,1608.49,8782.36,2023-03-25 02:00:00,1,22.0
1996,509,Headphones,South,4,579.49,2004.11,2023-03-25 03:00:00,3,13.54
